t,Sensor T [K],Sensor V [V],Control T [K],Control V [V],Heater Range [a.u.],Heater % [a.u.]
1560086935.550194,+011.54,+1.3795,+085.60,+1.0043,0,000
1560086957.5754526,+011.54,+1.3795,+085.60,+1.0043,0,000
1560086979.6009984,+011.53,+1.3795,+085.58,+1.0043,0,000
1560087001.626631,+011.53,+1.3795,+085.58,+1.0043,0,000
1560087023.6522512,+011.53,+1.3796,+085.56,+1.0044,0,000
1560087045.6777387,+011.53,+1.3796,+085.56,+1.0044,0,000
1560087067.700998,+011.53,+1.3796,+085.56,+1.0044,0,000
1560087089.7265081,+011.53,+1.3796,+085.55,+1.0044,0,000
1560087111.7522402,+011.53,+1.3796,+085.55,+1.0044,0,000
1560087133.7774763,+011.53,+1.3796,+085.53,+1.0044,0,000
1560087155.802659,+011.53,+1.3796,+085.53,+1.0044,0,000
1560087177.8277154,+011.53,+1.3797,+085.52,+1.0045,0,000
1560087199.8520033,+011.53,+1.3797,+085.51,+1.0045,0,000
1560087221.8756645,+011.53,+1.3797,+085.51,+1.0045,0,000
1560087243.9008942,+011.53,+1.3797,+085.49,+1.0045,0,000
1560087265.923661,+011.53,+1.3797,+085.48,+1.0045,0,000
1560087287.945589,+011.53,+1.3798,+085.48,+1.0045,0,000
1560087309.9681869,+011.53,+1.3798,+085.46,+1.0045,0,000
1560087331.9937394,+011.53,+1.3798,+085.46,+1.0045,0,000
1560087354.0164046,+011.53,+1.3798,+085.46,+1.0046,0,000
1560087376.0396028,+011.52,+1.3798,+085.45,+1.0046,0,000
1560087398.0615828,+011.52,+1.3798,+085.45,+1.0046,0,000
1560087420.0854928,+011.52,+1.3799,+085.43,+1.0046,0,000
1560087442.107607,+011.52,+1.3799,+085.43,+1.0046,0,000
1560087464.1329646,+011.52,+1.3799,+085.43,+1.0046,0,000
1560087486.158542,+011.52,+1.3799,+085.41,+1.0047,0,000
1560087508.181606,+011.52,+1.3800,+085.41,+1.0047,0,000
1560087530.206508,+011.52,+1.3800,+085.39,+1.0047,0,000
1560087552.2319734,+011.52,+1.3800,+085.39,+1.0047,0,000
1560087574.2575026,+011.52,+1.3800,+085.39,+1.0047,0,000
1560087596.2830591,+011.52,+1.3800,+085.37,+1.0047,0,000
1560087618.3077083,+011.52,+1.3800,+085.37,+1.0047,0,000
1560087640.3333762,+011.52,+1.3800,+085.36,+1.0048,0,000
1560087662.3590565,+011.52,+1.3801,+085.35,+1.0048,0,000
1560087684.384477,+011.52,+1.3801,+085.35,+1.0048,0,000
1560087706.4099972,+011.51,+1.3801,+085.33,+1.0048,0,000
1560087728.433009,+011.51,+1.3801,+085.33,+1.0048,0,000
1560087750.4575818,+011.51,+1.3801,+085.33,+1.0048,0,000
1560087772.4797158,+011.51,+1.3801,+085.31,+1.0048,0,000
1560087794.5035,+011.51,+1.3802,+085.31,+1.0048,0,000
1560087816.5271714,+011.51,+1.3802,+085.30,+1.0049,0,000
1560087838.5509033,+011.51,+1.3802,+085.29,+1.0049,0,000
1560087860.5757313,+011.51,+1.3802,+085.29,+1.0049,0,000
1560087882.6001894,+011.51,+1.3802,+085.27,+1.0049,0,000
1560087904.6243982,+011.51,+1.3803,+085.27,+1.0049,0,000
1560087926.6490347,+011.51,+1.3803,+085.26,+1.0050,0,000
1560087948.6729746,+011.51,+1.3803,+085.25,+1.0050,0,000
1560087970.6983838,+011.51,+1.3803,+085.25,+1.0050,0,000
1560087992.723096,+011.51,+1.3803,+085.24,+1.0050,0,000
1560088014.7477162,+011.51,+1.3803,+085.24,+1.0050,0,000
1560088036.771465,+011.51,+1.3803,+085.24,+1.0050,0,000
1560088058.7970028,+011.50,+1.3804,+085.22,+1.0050,0,000
1560088080.8225155,+011.50,+1.3804,+085.22,+1.0050,0,000
1560088102.8479407,+011.50,+1.3804,+085.20,+1.0051,0,000
1560088124.8735743,+011.50,+1.3804,+085.20,+1.0051,0,000
1560088146.897287,+011.50,+1.3804,+085.20,+1.0051,0,000
1560088168.921595,+011.50,+1.3804,+085.18,+1.0051,0,000
1560088190.9450204,+011.50,+1.3804,+085.18,+1.0051,0,000
1560088212.970727,+011.50,+1.3805,+085.16,+1.0051,0,000
1560088234.9956965,+011.50,+1.3805,+085.16,+1.0052,0,000
1560088257.0204399,+011.50,+1.3805,+085.16,+1.0052,0,000
1560088279.0449994,+011.50,+1.3805,+085.15,+1.0052,0,000
1560088301.0689092,+011.50,+1.3805,+085.14,+1.0052,0,000
1560088323.0945756,+011.50,+1.3806,+085.14,+1.0052,0,000
1560088345.1191547,+011.50,+1.3806,+085.12,+1.0052,0,000
1560088367.144951,+011.50,+1.3806,+085.12,+1.0052,0,000
1560088389.1696033,+011.50,+1.3806,+085.10,+1.0053,0,000
1560088411.1952295,+011.49,+1.3806,+085.10,+1.0053,0,000
1560088433.2210128,+011.49,+1.3806,+085.10,+1.0053,0,000
1560088455.2448468,+011.49,+1.3807,+085.08,+1.0053,0,000
1560088477.270547,+011.49,+1.3807,+085.08,+1.0053,0,000
1560088499.2964137,+011.49,+1.3807,+085.08,+1.0053,0,000
1560088521.3202453,+011.49,+1.3807,+085.06,+1.0053,0,000
1560088543.345016,+011.49,+1.3807,+085.06,+1.0053,0,000
1560088565.3690012,+011.49,+1.3808,+085.05,+1.0054,0,000
1560088587.3934884,+011.49,+1.3808,+085.04,+1.0054,0,000
1560088609.4192936,+011.49,+1.3808,+085.04,+1.0054,0,000
1560088631.444954,+011.49,+1.3808,+085.02,+1.0054,0,000
1560088653.4695585,+011.49,+1.3808,+085.02,+1.0054,0,000
1560088675.4935722,+011.49,+1.3808,+085.02,+1.0054,0,000
1560088697.5164003,+011.49,+1.3808,+085.00,+1.0055,0,000
1560088719.542209,+011.49,+1.3808,+085.00,+1.0055,0,000
1560088741.5677214,+011.49,+1.3809,+084.98,+1.0055,0,000
1560088763.5935986,+011.49,+1.3809,+084.98,+1.0055,0,000
1560088785.6191664,+011.49,+1.3809,+084.98,+1.0055,0,000
1560088807.6436725,+011.49,+1.3809,+084.97,+1.0055,0,000
1560088829.6694329,+011.48,+1.3809,+084.96,+1.0055,0,000
1560088851.6949046,+011.48,+1.3809,+084.96,+1.0056,0,000
1560088873.7201762,+011.48,+1.3809,+084.94,+1.0056,0,000
1560088895.7456837,+011.48,+1.3809,+084.94,+1.0056,0,000
1560088917.7695723,+011.48,+1.3809,+084.93,+1.0056,0,000
1560088939.7952087,+011.48,+1.3810,+084.93,+1.0056,0,000
1560088961.819535,+011.48,+1.3810,+084.93,+1.0056,0,000
1560088983.8451755,+011.48,+1.3810,+084.91,+1.0056,0,000
1560089005.8705575,+011.48,+1.3810,+084.91,+1.0056,0,000
1560089027.895962,+011.48,+1.3810,+084.90,+1.0057,0,000
1560089049.9205394,+011.48,+1.3810,+084.89,+1.0057,0,000
1560089071.9443946,+011.48,+1.3811,+084.89,+1.0057,0,000
1560089093.9700577,+011.48,+1.3811,+084.87,+1.0057,0,000
1560089115.9954374,+011.48,+1.3811,+084.87,+1.0057,0,000
1560089138.0210543,+011.48,+1.3811,+084.86,+1.0057,0,000
1560089160.0448236,+011.48,+1.3811,+084.85,+1.0058,0,000
1560089182.0695243,+011.48,+1.3811,+084.85,+1.0058,0,000
1560089204.095041,+011.48,+1.3811,+084.84,+1.0058,0,000
1560089226.1204557,+011.47,+1.3812,+084.83,+1.0058,0,000
1560089248.1457353,+011.47,+1.3812,+084.83,+1.0058,0,000
1560089270.171219,+011.47,+1.3812,+084.81,+1.0058,0,000
1560089292.1967125,+011.47,+1.3812,+084.81,+1.0058,0,000
1560089314.2203927,+011.47,+1.3812,+084.80,+1.0059,0,000
1560089336.2455864,+011.47,+1.3812,+084.79,+1.0059,0,000
1560089358.2710428,+011.47,+1.3812,+084.79,+1.0059,0,000
1560089380.2964897,+011.47,+1.3812,+084.77,+1.0059,0,000
1560089402.3220866,+011.47,+1.3813,+084.77,+1.0059,0,000
1560089424.3477175,+011.47,+1.3813,+084.76,+1.0059,0,000
1560089446.3734584,+011.47,+1.3813,+084.75,+1.0060,0,000
1560089468.3990204,+011.47,+1.3813,+084.75,+1.0060,0,000
1560089490.4245567,+011.47,+1.3813,+084.73,+1.0060,0,000
1560089512.449967,+011.47,+1.3813,+084.73,+1.0060,0,000
1560089534.475388,+011.47,+1.3814,+084.73,+1.0060,0,000
1560089556.5009556,+011.47,+1.3814,+084.71,+1.0060,0,000
1560089578.5264337,+011.47,+1.3814,+084.71,+1.0060,0,000
1560089600.5520282,+011.47,+1.3814,+084.70,+1.0061,0,000
1560089622.5776246,+011.46,+1.3814,+084.69,+1.0061,0,000
1560089644.6032512,+011.46,+1.3814,+084.69,+1.0061,0,000
1560089666.6289535,+011.46,+1.3815,+084.67,+1.0061,0,000
1560089688.652704,+011.46,+1.3815,+084.67,+1.0061,0,000
1560089710.6781886,+011.46,+1.3815,+084.67,+1.0061,0,000
1560089732.7030442,+011.46,+1.3815,+084.65,+1.0061,0,000
1560089754.7276518,+011.46,+1.3815,+084.65,+1.0061,0,000
1560089776.7529943,+011.46,+1.3816,+084.64,+1.0062,0,000
1560089798.7783606,+011.46,+1.3816,+084.63,+1.0062,0,000
1560089820.8028696,+011.46,+1.3816,+084.63,+1.0062,0,000
1560089842.8281748,+011.46,+1.3816,+084.62,+1.0062,0,000
1560089864.8534594,+011.46,+1.3816,+084.62,+1.0062,0,000
1560089886.8791199,+011.46,+1.3816,+084.61,+1.0062,0,000
1560089908.9042919,+011.46,+1.3816,+084.60,+1.0063,0,000
1560089930.927782,+011.46,+1.3817,+084.59,+1.0063,0,000
1560089952.9535177,+011.46,+1.3817,+084.58,+1.0063,0,000
1560089974.9785311,+011.46,+1.3817,+084.58,+1.0063,0,000
1560089997.0034492,+011.46,+1.3817,+084.57,+1.0063,0,000
1560090019.0289943,+011.45,+1.3817,+084.56,+1.0063,0,000
1560090041.0528967,+011.45,+1.3817,+084.56,+1.0063,0,000
1560090063.07573,+011.45,+1.3817,+084.55,+1.0064,0,000
1560090085.0996058,+011.45,+1.3818,+084.54,+1.0064,0,000
1560090107.1243596,+011.45,+1.3818,+084.54,+1.0064,0,000
1560090129.1489592,+011.45,+1.3818,+084.53,+1.0064,0,000
1560090151.1735787,+011.45,+1.3818,+084.52,+1.0064,0,000
1560090173.1991746,+011.45,+1.3818,+084.51,+1.0064,0,000
1560090195.2248328,+011.45,+1.3819,+084.50,+1.0064,0,000
1560090217.2504308,+011.45,+1.3819,+084.50,+1.0064,0,000
1560090239.276076,+011.45,+1.3819,+084.49,+1.0065,0,000
1560090261.300293,+011.45,+1.3819,+084.48,+1.0065,0,000
1560090283.3248525,+011.45,+1.3819,+084.48,+1.0065,0,000
1560090305.3503232,+011.45,+1.3819,+084.46,+1.0065,0,000
1560090327.3735943,+011.45,+1.3820,+084.46,+1.0065,0,000
1560090349.397003,+011.45,+1.3820,+084.45,+1.0066,0,000
1560090371.4209886,+011.44,+1.3820,+084.44,+1.0066,0,000
1560090393.4466946,+011.44,+1.3820,+084.44,+1.0066,0,000
1560090415.4723072,+011.44,+1.3820,+084.42,+1.0066,0,000
1560090437.4972188,+011.44,+1.3820,+084.42,+1.0066,0,000
1560090459.5209916,+011.44,+1.3820,+084.42,+1.0066,0,000
1560090481.5464587,+011.44,+1.3821,+084.40,+1.0066,0,000
1560090503.5717318,+011.44,+1.3821,+084.40,+1.0066,0,000
1560090525.5972135,+011.44,+1.3821,+084.39,+1.0067,0,000
1560090547.6228619,+011.44,+1.3821,+084.38,+1.0067,0,000
1560090569.6481004,+011.44,+1.3821,+084.38,+1.0067,0,000
1560090591.6729262,+011.44,+1.3822,+084.36,+1.0067,0,000
1560090613.6983244,+011.44,+1.3822,+084.36,+1.0067,0,000
1560090635.7238042,+011.44,+1.3822,+084.36,+1.0067,0,000
1560090657.7495058,+011.44,+1.3822,+084.34,+1.0068,0,000
1560090679.7735813,+011.44,+1.3822,+084.34,+1.0068,0,000
1560090701.7991898,+011.44,+1.3822,+084.33,+1.0068,0,000
1560090723.824188,+011.44,+1.3822,+084.32,+1.0068,0,000
1560090745.8477306,+011.43,+1.3823,+084.32,+1.0068,0,000
1560090767.8717976,+011.43,+1.3823,+084.31,+1.0068,0,000
1560090789.8965974,+011.43,+1.3823,+084.31,+1.0068,0,000
1560090811.9215279,+011.43,+1.3823,+084.30,+1.0068,0,000
1560090833.94499,+011.43,+1.3823,+084.29,+1.0069,0,000
1560090855.968985,+011.43,+1.3823,+084.29,+1.0069,0,000
1560090877.9924092,+011.43,+1.3824,+084.28,+1.0069,0,000
1560090900.017288,+011.43,+1.3824,+084.27,+1.0069,0,000
1560090922.0409737,+011.43,+1.3824,+084.27,+1.0069,0,000
1560090944.064314,+011.43,+1.3824,+084.25,+1.0069,0,000
1560090966.088859,+011.43,+1.3824,+084.25,+1.0069,0,000
1560090988.1129234,+011.43,+1.3824,+084.23,+1.0070,0,000
1560091010.1363919,+011.43,+1.3824,+084.23,+1.0070,0,000
1560091032.159646,+011.43,+1.3825,+084.23,+1.0070,0,000
1560091054.183528,+011.43,+1.3825,+084.21,+1.0070,0,000
1560091076.2088876,+011.43,+1.3825,+084.21,+1.0070,0,000
1560091098.2340558,+011.43,+1.3825,+084.21,+1.0070,0,000
1560091120.2595863,+011.42,+1.3825,+084.19,+1.0071,0,000
1560091142.285311,+011.42,+1.3825,+084.19,+1.0071,0,000
1560091164.3107293,+011.42,+1.3826,+084.17,+1.0071,0,000
1560091186.336274,+011.42,+1.3826,+084.17,+1.0071,0,000
1560091208.3609629,+011.42,+1.3826,+084.17,+1.0071,0,000
1560091230.3856847,+011.42,+1.3826,+084.15,+1.0071,0,000
1560091252.4114196,+011.42,+1.3826,+084.15,+1.0071,0,000
1560091274.4368758,+011.42,+1.3826,+084.15,+1.0072,0,000
1560091296.4622636,+011.42,+1.3827,+084.13,+1.0072,0,000
1560091318.4877157,+011.42,+1.3827,+084.13,+1.0072,0,000
1560091340.5131683,+011.42,+1.3827,+084.12,+1.0072,0,000
1560091362.5370142,+011.42,+1.3827,+084.11,+1.0072,0,000
1560091384.5614908,+011.42,+1.3827,+084.11,+1.0072,0,000
1560091406.5871685,+011.42,+1.3827,+084.10,+1.0072,0,000
1560091428.6128309,+011.42,+1.3827,+084.10,+1.0072,0,000
1560091450.6375563,+011.42,+1.3828,+084.08,+1.0073,0,000
1560091472.663322,+011.42,+1.3828,+084.07,+1.0073,0,000
1560091494.6888182,+011.41,+1.3828,+084.07,+1.0073,0,000
1560091516.7141738,+011.41,+1.3828,+084.06,+1.0073,0,000
1560091538.7397933,+011.41,+1.3828,+084.05,+1.0073,0,000
1560091560.7655962,+011.41,+1.3829,+084.05,+1.0073,0,000
1560091582.7912464,+011.41,+1.3829,+084.03,+1.0074,0,000
1560091604.817038,+011.41,+1.3829,+084.03,+1.0074,0,000
1560091626.8428452,+011.41,+1.3829,+084.02,+1.0074,0,000
1560091648.8681808,+011.41,+1.3829,+084.01,+1.0074,0,000
1560091670.8939197,+011.41,+1.3829,+084.01,+1.0074,0,000
1560091692.9188366,+011.41,+1.3829,+084.00,+1.0074,0,000
1560091714.9443567,+011.41,+1.3829,+084.00,+1.0074,0,000
1560091736.9693432,+011.41,+1.3830,+083.99,+1.0075,0,000
1560091758.9950247,+011.41,+1.3830,+083.98,+1.0075,0,000
1560091781.0203762,+011.41,+1.3830,+083.98,+1.0075,0,000
1560091803.0461686,+011.41,+1.3830,+083.96,+1.0075,0,000
1560091825.0711915,+011.41,+1.3830,+083.96,+1.0075,0,000
1560091847.0965598,+011.41,+1.3830,+083.95,+1.0075,0,000
1560091869.120786,+011.41,+1.3830,+083.94,+1.0076,0,000
1560091891.145916,+011.40,+1.3831,+083.94,+1.0076,0,000
1560091913.169558,+011.40,+1.3831,+083.92,+1.0076,0,000
1560091935.1950817,+011.40,+1.3831,+083.92,+1.0076,0,000
1560091957.219699,+011.40,+1.3831,+083.92,+1.0076,0,000
1560091979.244823,+011.40,+1.3831,+083.90,+1.0076,0,000
1560092001.2695544,+011.40,+1.3832,+083.90,+1.0076,0,000
1560092023.295214,+011.40,+1.3832,+083.89,+1.0076,0,000
1560092045.3209383,+011.40,+1.3832,+083.88,+1.0077,0,000
1560092067.345446,+011.40,+1.3832,+083.88,+1.0077,0,000
1560092089.3709896,+011.40,+1.3832,+083.87,+1.0077,0,000
1560092111.3966208,+011.40,+1.3833,+083.86,+1.0077,0,000
1560092133.4220283,+011.40,+1.3833,+083.86,+1.0077,0,000
1560092155.4474883,+011.40,+1.3833,+083.85,+1.0077,0,000
1560092177.4727108,+011.40,+1.3833,+083.84,+1.0077,0,000
1560092199.4980643,+011.40,+1.3833,+083.83,+1.0078,0,000
1560092221.5223958,+011.39,+1.3833,+083.82,+1.0078,0,000
1560092243.5479643,+011.39,+1.3833,+083.82,+1.0078,0,000
1560092265.573023,+011.39,+1.3834,+083.80,+1.0078,0,000
1560092287.5989442,+011.39,+1.3834,+083.80,+1.0078,0,000
1560092309.6236975,+011.39,+1.3834,+083.80,+1.0078,0,000
1560092331.6495278,+011.39,+1.3834,+083.79,+1.0079,0,000
1560092353.6751723,+011.39,+1.3834,+083.79,+1.0079,0,000
1560092375.7007422,+011.39,+1.3834,+083.79,+1.0079,0,000
1560092397.7263906,+011.39,+1.3835,+083.77,+1.0079,0,000
1560092419.752119,+011.39,+1.3835,+083.77,+1.0079,0,000
1560092441.7771652,+011.39,+1.3835,+083.77,+1.0079,0,000
1560092463.8027277,+011.39,+1.3835,+083.76,+1.0079,0,000
1560092485.8280864,+011.39,+1.3835,+083.75,+1.0079,0,000
1560092507.8535469,+011.39,+1.3835,+083.74,+1.0080,0,000
1560092529.8790545,+011.39,+1.3835,+083.72,+1.0080,0,000
1560092551.9043696,+011.39,+1.3836,+083.73,+1.0080,0,000
1560092573.9301715,+011.39,+1.3836,+083.71,+1.0080,0,000
1560092595.9558046,+011.39,+1.3836,+083.70,+1.0080,0,000
1560092617.9804468,+011.39,+1.3836,+083.69,+1.0080,0,000
1560092640.0055237,+011.38,+1.3836,+083.68,+1.0081,0,000
1560092662.0311093,+011.38,+1.3837,+083.68,+1.0081,0,000
1560092684.0566852,+011.38,+1.3837,+083.67,+1.0081,0,000
1560092706.0822544,+011.38,+1.3837,+083.67,+1.0081,0,000
1560092728.1077228,+011.38,+1.3837,+083.67,+1.0081,0,000
1560092750.1331878,+011.38,+1.3837,+083.65,+1.0081,0,000
1560092772.1587346,+011.38,+1.3837,+083.65,+1.0081,0,000
1560092794.1842713,+011.38,+1.3837,+083.63,+1.0082,0,000
1560092816.2089345,+011.38,+1.3838,+083.63,+1.0082,0,000
1560092838.2344964,+011.38,+1.3838,+083.62,+1.0082,0,000
1560092860.260265,+011.38,+1.3838,+083.61,+1.0082,0,000
1560092882.285795,+011.38,+1.3838,+083.61,+1.0082,0,000
1560092904.3112807,+011.38,+1.3838,+083.59,+1.0082,0,000
1560092926.3368917,+011.38,+1.3838,+083.59,+1.0082,0,000
1560092948.3624887,+011.38,+1.3839,+083.59,+1.0082,0,000
1560092970.3880217,+011.37,+1.3839,+083.57,+1.0083,0,000
1560092992.4135032,+011.37,+1.3839,+083.57,+1.0083,0,000
1560093014.4390242,+011.37,+1.3839,+083.56,+1.0083,0,000
1560093036.4646676,+011.37,+1.3839,+083.55,+1.0083,0,000
1560093058.490157,+011.37,+1.3839,+083.55,+1.0083,0,000
1560093080.5157278,+011.37,+1.3840,+083.54,+1.0084,0,000
1560093102.5413496,+011.37,+1.3840,+083.53,+1.0084,0,000
1560093124.5669413,+011.37,+1.3840,+083.53,+1.0084,0,000
1560093146.5925775,+011.37,+1.3840,+083.51,+1.0084,0,000
1560093168.618269,+011.37,+1.3840,+083.51,+1.0084,0,000
1560093190.6435018,+011.37,+1.3840,+083.49,+1.0084,0,000
1560093212.6689339,+011.37,+1.3840,+083.49,+1.0084,0,000
1560093234.6935956,+011.37,+1.3841,+083.49,+1.0084,0,000
1560093256.7180488,+011.37,+1.3841,+083.48,+1.0085,0,000
1560093278.74361,+011.37,+1.3841,+083.48,+1.0085,0,000
1560093300.7676685,+011.37,+1.3841,+083.48,+1.0085,0,000
1560093322.7922516,+011.37,+1.3841,+083.46,+1.0085,0,000
1560093344.8152537,+011.37,+1.3841,+083.46,+1.0085,0,000
1560093366.8409388,+011.37,+1.3841,+083.46,+1.0085,0,000
1560093388.8663337,+011.36,+1.3842,+083.46,+1.0085,0,000
1560093410.8917375,+011.36,+1.3842,+083.46,+1.0085,0,000
1560093432.9167345,+011.36,+1.3842,+083.44,+1.0085,0,000
1560093454.941666,+011.36,+1.3842,+083.42,+1.0086,0,000
1560093476.9673276,+011.36,+1.3842,+083.42,+1.0086,0,000
1560093498.9927394,+011.36,+1.3842,+083.42,+1.0086,0,000
1560093521.0182302,+011.36,+1.3843,+083.40,+1.0086,0,000
1560093543.0436778,+011.36,+1.3843,+083.40,+1.0086,0,000
1560093565.0692985,+011.36,+1.3843,+083.38,+1.0087,0,000
1560093587.0947578,+011.36,+1.3843,+083.37,+1.0087,0,000
1560093609.1201687,+011.36,+1.3843,+083.37,+1.0087,0,000
1560093631.1448936,+011.36,+1.3843,+083.36,+1.0087,0,000
1560093653.1701581,+011.36,+1.3843,+083.36,+1.0087,0,000
1560093675.195582,+011.36,+1.3844,+083.35,+1.0087,0,000
1560093697.2208204,+011.36,+1.3844,+083.34,+1.0087,0,000
1560093719.244223,+011.36,+1.3844,+083.33,+1.0087,0,000
1560093741.2688859,+011.36,+1.3844,+083.32,+1.0088,0,000
1560093763.2911005,+011.36,+1.3844,+083.32,+1.0088,0,000
1560093785.315692,+011.35,+1.3844,+083.31,+1.0088,0,000
1560093807.3413064,+011.35,+1.3845,+083.30,+1.0088,0,000
1560093829.364993,+011.35,+1.3845,+083.30,+1.0088,0,000
1560093851.388869,+011.35,+1.3845,+083.28,+1.0088,0,000
1560093873.413572,+011.35,+1.3845,+083.28,+1.0089,0,000
1560093895.4390433,+011.35,+1.3845,+083.27,+1.0089,0,000
1560093917.4645112,+011.35,+1.3846,+083.26,+1.0089,0,000
1560093939.4883738,+011.35,+1.3846,+083.26,+1.0089,0,000
1560093961.5123227,+011.35,+1.3846,+083.24,+1.0089,0,000
1560093983.5375912,+011.35,+1.3846,+083.24,+1.0089,0,000
1560094005.563066,+011.35,+1.3846,+083.23,+1.0090,0,000
1560094027.587719,+011.35,+1.3846,+083.22,+1.0090,0,000
1560094049.6129766,+011.35,+1.3846,+083.22,+1.0090,0,000
1560094071.638071,+011.35,+1.3847,+083.21,+1.0090,0,000
1560094093.6637702,+011.35,+1.3847,+083.20,+1.0090,0,000
1560094115.6890502,+011.34,+1.3847,+083.20,+1.0090,0,000
1560094137.71469,+011.34,+1.3847,+083.18,+1.0090,0,000
1560094159.7396126,+011.34,+1.3848,+083.18,+1.0090,0,000
1560094181.7643409,+011.34,+1.3848,+083.17,+1.0091,0,000
1560094203.788955,+011.34,+1.3848,+083.16,+1.0091,0,000
1560094225.812399,+011.34,+1.3848,+083.16,+1.0091,0,000
1560094247.8379118,+011.34,+1.3848,+083.15,+1.0091,0,000
1560094269.8622997,+011.34,+1.3848,+083.15,+1.0091,0,000
1560094291.887638,+011.34,+1.3849,+083.15,+1.0091,0,000
1560094313.9129536,+011.34,+1.3849,+083.13,+1.0092,0,000
1560094335.938441,+011.34,+1.3849,+083.13,+1.0092,0,000
1560094357.9637175,+011.34,+1.3849,+083.13,+1.0092,0,000
1560094379.988375,+011.34,+1.3849,+083.11,+1.0092,0,000
1560094402.012987,+011.34,+1.3849,+083.11,+1.0092,0,000
1560094424.0369117,+011.34,+1.3849,+083.09,+1.0092,0,000
1560094446.060979,+011.33,+1.3850,+083.09,+1.0092,0,000
1560094468.0837238,+011.33,+1.3850,+083.09,+1.0092,0,000
1560094490.1055753,+011.33,+1.3850,+083.07,+1.0093,0,000
1560094512.12896,+011.33,+1.3850,+083.07,+1.0093,0,000
1560094534.15343,+011.33,+1.3850,+083.07,+1.0093,0,000
1560094556.177035,+011.33,+1.3851,+083.05,+1.0093,0,000
1560094578.2027514,+011.33,+1.3851,+083.05,+1.0093,0,000
1560094600.228322,+011.33,+1.3851,+083.04,+1.0093,0,000
1560094622.2537136,+011.33,+1.3851,+083.03,+1.0093,0,000
1560094644.2790928,+011.33,+1.3851,+083.03,+1.0093,0,000
1560094666.3044162,+011.33,+1.3851,+083.01,+1.0094,0,000
1560094688.3293874,+011.33,+1.3851,+083.01,+1.0094,0,000
1560094710.3548543,+011.33,+1.3851,+083.00,+1.0094,0,000
1560094732.3797219,+011.33,+1.3851,+082.99,+1.0094,0,000
1560094754.4037378,+011.33,+1.3851,+082.99,+1.0094,0,000
1560094776.4255989,+011.33,+1.3852,+082.97,+1.0095,0,000
1560094798.4484148,+011.33,+1.3852,+082.97,+1.0095,0,000
1560094820.473567,+011.33,+1.3852,+082.97,+1.0095,0,000
1560094842.4989276,+011.33,+1.3852,+082.96,+1.0095,0,000
1560094864.5236964,+011.33,+1.3852,+082.95,+1.0095,0,000
1560094886.5490315,+011.33,+1.3852,+082.94,+1.0095,0,000
1560094908.5735583,+011.32,+1.3853,+082.93,+1.0095,0,000
1560094930.5974486,+011.32,+1.3853,+082.93,+1.0095,0,000
1560094952.6228702,+011.32,+1.3853,+082.92,+1.0096,0,000
1560094974.6483912,+011.32,+1.3853,+082.91,+1.0096,0,000
1560094996.6729872,+011.32,+1.3853,+082.91,+1.0096,0,000
1560095018.6985128,+011.32,+1.3853,+082.89,+1.0096,0,000
1560095040.7237191,+011.32,+1.3853,+082.89,+1.0096,0,000
1560095062.7477393,+011.32,+1.3853,+082.89,+1.0096,0,000
1560095084.773184,+011.32,+1.3853,+082.87,+1.0097,0,000
1560095106.798784,+011.32,+1.3854,+082.87,+1.0097,0,000
1560095128.8243294,+011.32,+1.3854,+082.86,+1.0097,0,000
1560095150.8497305,+011.32,+1.3854,+082.85,+1.0097,0,000
1560095172.8735385,+011.32,+1.3854,+082.85,+1.0097,0,000
1560095194.8963747,+011.32,+1.3854,+082.84,+1.0097,0,000
1560095216.9215813,+011.32,+1.3854,+082.84,+1.0097,0,000
1560095238.9462032,+011.32,+1.3855,+082.83,+1.0097,0,000
1560095260.971773,+011.32,+1.3855,+082.82,+1.0098,0,000
