t,Sensor V [V],Control T [K],Control V [V],Heater Range [a.u.],Heater % [a.u.]
1560097093.9195535,+1.3658,+001.39,+1.7349,0,000
1560097111.9392762,+1.3658,+001.39,+1.7349,0,000
1560097129.9603212,+1.3658,+001.39,+1.7348,0,000
1560097147.9814487,+1.3658,+001.39,+1.7347,0,000
1560097166.0023491,+1.3658,+001.39,+1.7347,0,000
1560097184.023322,+1.3658,+001.39,+1.7347,0,000
1560097202.043715,+1.3658,+001.39,+1.7349,0,000
1560097220.0648243,+1.3658,+001.39,+1.7350,0,000
1560097238.085719,+1.3658,+001.39,+1.7350,0,000
1560097256.1044152,+1.3658,+001.39,+1.7350,0,000
1560097274.125135,+1.3659,+001.39,+1.7348,0,000
1560097292.1455877,+1.3659,+001.39,+1.7349,0,000
1560097310.1636908,+1.3659,+001.39,+1.7350,0,000
1560097328.1831138,+1.3659,+001.39,+1.7349,0,000
1560097346.2040703,+1.3659,+001.39,+1.7349,0,000
1560097364.2250478,+1.3659,+001.39,+1.7349,0,000
1560097382.2453527,+1.3660,+001.39,+1.7348,0,000
1560097400.264985,+1.3660,+001.39,+1.7349,0,000
1560097418.2848487,+1.3660,+001.39,+1.7349,0,000
1560097436.3033369,+1.3660,+001.39,+1.7350,0,000
1560097454.3243234,+1.3660,+001.39,+1.7349,0,000
1560097472.345441,+1.3660,+001.39,+1.7348,0,000
1560097490.3664653,+1.3660,+001.39,+1.7350,0,000
1560097508.384782,+1.3660,+001.39,+1.7349,0,000
1560097526.4056187,+1.3660,+001.39,+1.7348,0,000
1560097544.4264534,+1.3660,+001.39,+1.7348,0,000
1560097562.447423,+1.3660,+001.39,+1.7348,0,000
1560097580.4683504,+1.3661,+001.39,+1.7349,0,000
1560097598.4894416,+1.3661,+001.39,+1.7350,0,000
1560097616.5103767,+1.3661,+001.39,+1.7349,0,000
1560097634.5313783,+1.3661,+001.39,+1.7349,0,000
1560097652.5517077,+1.3661,+001.39,+1.7350,0,000
1560097670.5725648,+1.3661,+001.39,+1.7350,0,000
1560097688.5936737,+1.3661,+001.39,+1.7350,0,000
1560097706.6146126,+1.3661,+001.39,+1.7349,0,000
1560097724.6356382,+1.3661,+001.39,+1.7349,0,000
1560097742.656463,+1.3662,+001.39,+1.7348,0,000
1560097760.677326,+1.3662,+001.39,+1.7348,0,000
1560097778.6983352,+1.3662,+001.39,+1.7350,0,000
1560097796.7188504,+1.3662,+001.39,+1.7350,0,000
1560097814.739847,+1.3662,+001.39,+1.7350,0,000
1560097832.7604482,+1.3662,+001.39,+1.7350,0,000
1560097850.7813356,+1.3662,+001.39,+1.7350,0,000
1560097868.8020952,+1.3662,+001.39,+1.7350,0,000
1560097886.8228078,+1.3663,+001.39,+1.7350,0,000
1560097904.8436809,+1.3663,+001.39,+1.7348,0,000
1560097922.8646464,+1.3663,+001.39,+1.7348,0,000
1560097940.8854795,+1.3663,+001.39,+1.7349,0,000
1560097958.9055104,+1.3663,+001.39,+1.7348,0,000
1560097976.9256177,+1.3663,+001.39,+1.7349,0,000
1560097994.9443512,+1.3663,+001.39,+1.7349,0,000
1560098012.9653227,+1.3663,+001.39,+1.7349,0,000
1560098030.986387,+1.3664,+001.39,+1.7350,0,000
1560098049.007686,+1.3664,+001.39,+1.7349,0,000
1560098067.028724,+1.3664,+001.39,+1.7350,0,000
1560098085.0475602,+1.3664,+001.39,+1.7349,0,000
1560098103.0685353,+1.3664,+001.39,+1.7350,0,000
1560098121.0895994,+1.3664,+001.39,+1.7349,0,000
1560098139.1106217,+1.3664,+001.39,+1.7348,0,000
1560098157.1316884,+1.3664,+001.39,+1.7350,0,000
1560098175.1528196,+1.3664,+001.39,+1.7349,0,000
1560098193.1729221,+1.3664,+001.39,+1.7348,0,000
1560098211.1938055,+1.3665,+001.39,+1.7349,0,000
1560098229.2148032,+1.3665,+001.39,+1.7349,0,000
1560098247.2358305,+1.3665,+001.39,+1.7349,0,000
1560098265.2569344,+1.3665,+001.39,+1.7349,0,000
1560098283.277626,+1.3665,+001.39,+1.7349,0,000
1560098301.2969298,+1.3665,+001.39,+1.7350,0,000
1560098319.3178756,+1.3666,+001.39,+1.7349,0,000
1560098337.3386936,+1.3666,+001.39,+1.7347,0,000
1560098355.3596845,+1.3666,+001.39,+1.7346,0,000
1560098373.380496,+1.3666,+001.39,+1.7348,0,000
1560098391.4016364,+1.3666,+001.39,+1.7349,0,000
1560098409.4210024,+1.3666,+001.39,+1.7350,0,000
1560098427.44101,+1.3666,+001.39,+1.7349,0,000
1560098445.4623158,+1.3666,+001.39,+1.7348,0,000
1560098463.4833612,+1.3666,+001.39,+1.7347,0,000
1560098481.5038404,+1.3666,+001.39,+1.7347,0,000
1560098499.524322,+1.3667,+001.39,+1.7347,0,000
1560098517.5454545,+1.3667,+001.39,+1.7346,0,000
1560098535.5664937,+1.3667,+001.39,+1.7349,0,000
1560098553.5875394,+1.3667,+001.39,+1.7348,0,000
1560098571.6078026,+1.3667,+001.39,+1.7347,0,000
1560098589.628819,+1.3667,+001.39,+1.7348,0,000
1560098607.6489446,+1.3667,+001.39,+1.7348,0,000
1560098625.6701458,+1.3667,+001.39,+1.7349,0,000
1560098643.6911945,+1.3667,+001.39,+1.7348,0,000
1560098661.7117915,+1.3667,+001.39,+1.7350,0,000
1560098679.7327244,+1.3667,+001.39,+1.7350,0,000
1560098697.7534244,+1.3667,+001.39,+1.7350,0,000
1560098715.7730317,+1.3668,+001.39,+1.7349,0,000
1560098733.7931473,+1.3668,+001.39,+1.7348,0,000
1560098751.8142807,+1.3668,+001.39,+1.7348,0,000
1560098769.8332806,+1.3668,+001.39,+1.7350,0,000
1560098787.8541198,+1.3668,+001.39,+1.7350,0,000
1560098805.8750248,+1.3668,+001.39,+1.7349,0,000
1560098823.8959258,+1.3668,+001.39,+1.7348,0,000
1560098841.9168441,+1.3668,+001.39,+1.7349,0,000
1560098859.9377847,+1.3668,+001.39,+1.7348,0,000
1560098877.9583902,+1.3668,+001.39,+1.7348,0,000
1560098895.9793763,+1.3668,+001.39,+1.7349,0,000
1560098914.000386,+1.3668,+001.39,+1.7349,0,000
1560098932.0216558,+1.3669,+001.39,+1.7352,0,000
1560098950.0424333,+1.3669,+001.39,+1.7351,0,000
1560098968.0610516,+1.3669,+001.39,+1.7350,0,000
1560098986.080392,+1.3669,+001.39,+1.7351,0,000
1560099004.1015553,+1.3669,+001.39,+1.7351,0,000
1560099022.1226497,+1.3669,+001.39,+1.7350,0,000
1560099040.1437612,+1.3669,+001.39,+1.7350,0,000
1560099058.1648679,+1.3669,+001.39,+1.7351,0,000
1560099076.185622,+1.3669,+001.39,+1.7349,0,000
1560099094.2064974,+1.3670,+001.39,+1.7349,0,000
1560099112.2274346,+1.3670,+001.39,+1.7349,0,000
1560099130.2483888,+1.3670,+001.39,+1.7350,0,000
1560099148.2694416,+1.3670,+001.39,+1.7350,0,000
1560099166.290496,+1.3670,+001.39,+1.7349,0,000
1560099184.3111508,+1.3670,+001.39,+1.7350,0,000
1560099202.332268,+1.3670,+001.39,+1.7349,0,000
1560099220.3533711,+1.3670,+001.39,+1.7348,0,000
1560099238.3742886,+1.3671,+001.39,+1.7349,0,000
1560099256.3937893,+1.3671,+001.39,+1.7349,0,000
1560099274.413028,+1.3671,+001.39,+1.7349,0,000
1560099292.4341247,+1.3671,+001.39,+1.7349,0,000
1560099310.4549181,+1.3671,+001.39,+1.7350,0,000
1560099328.47601,+1.3671,+001.39,+1.7348,0,000
1560099346.496446,+1.3671,+001.39,+1.7348,0,000
1560099364.5176067,+1.3671,+001.39,+1.7348,0,000
1560099382.5371985,+1.3671,+001.39,+1.7350,0,000
1560099400.558343,+1.3671,+001.39,+1.7350,0,000
1560099418.579457,+1.3672,+001.39,+1.7349,0,000
1560099436.6005416,+1.3672,+001.39,+1.7349,0,000
1560099454.6216455,+1.3672,+001.39,+1.7348,0,000
1560099472.642845,+1.3672,+001.39,+1.7348,0,000
1560099490.6629803,+1.3672,+001.39,+1.7349,0,000
1560099508.6836886,+1.3672,+001.39,+1.7348,0,000
1560099526.7046258,+1.3672,+001.39,+1.7350,0,000
1560099544.7255867,+1.3672,+001.39,+1.7352,0,000
1560099562.7464368,+1.3672,+001.39,+1.7350,0,000
1560099580.7648768,+1.3672,+001.39,+1.7350,0,000
1560099598.7855444,+1.3673,+001.39,+1.7349,0,000
1560099616.8065436,+1.3673,+001.39,+1.7349,0,000
1560099634.8275204,+1.3673,+001.39,+1.7348,0,000
1560099652.8485587,+1.3673,+001.39,+1.7349,0,000
1560099670.8697586,+1.3673,+001.39,+1.7350,0,000
1560099688.8909037,+1.3673,+001.39,+1.7349,0,000
1560099706.9111679,+1.3674,+001.39,+1.7349,0,000
1560099724.930578,+1.3674,+001.39,+1.7350,0,000
1560099742.949541,+1.3674,+001.39,+1.7350,0,000
1560099760.9705317,+1.3674,+001.39,+1.7350,0,000
1560099778.989614,+1.3674,+001.39,+1.7349,0,000
1560099797.0106068,+1.3674,+001.39,+1.7348,0,000
1560099815.0317125,+1.3674,+001.39,+1.7349,0,000
1560099833.05265,+1.3674,+001.39,+1.7349,0,000
1560099851.0732956,+1.3675,+001.39,+1.7349,0,000
1560099869.092981,+1.3675,+001.39,+1.7349,0,000
1560099887.1138027,+1.3675,+001.39,+1.7349,0,000
1560099905.1335857,+1.3675,+001.39,+1.7350,0,000
1560099923.1536183,+1.3675,+001.39,+1.7349,0,000
1560099941.174554,+1.3675,+001.39,+1.7349,0,000
1560099959.1954253,+1.3676,+001.39,+1.7348,0,000
1560099977.216432,+1.3676,+001.39,+1.7348,0,000
1560099995.2374775,+1.3676,+001.39,+1.7348,0,000
1560100013.2585862,+1.3676,+001.39,+1.7348,0,000
1560100031.2794254,+1.3676,+001.39,+1.7349,0,000
1560100049.3004773,+1.3676,+001.39,+1.7348,0,000
1560100067.3214736,+1.3676,+001.39,+1.7349,0,000
1560100085.341501,+1.3676,+001.39,+1.7350,0,000
1560100103.361437,+1.3676,+001.39,+1.7349,0,000
1560100121.3822892,+1.3676,+001.39,+1.7348,0,000
1560100139.403263,+1.3676,+001.39,+1.7348,0,000
1560100157.424246,+1.3677,+001.39,+1.7348,0,000
1560100175.4454348,+1.3677,+001.39,+1.7348,0,000
1560100193.4665265,+1.3677,+001.39,+1.7347,0,000
1560100211.487731,+1.3677,+001.39,+1.7349,0,000
1560100229.5088167,+1.3677,+001.39,+1.7348,0,000
1560100247.5297663,+1.3677,+001.39,+1.7348,0,000
1560100265.550543,+1.3677,+001.39,+1.7347,0,000
1560100283.5714774,+1.3677,+001.39,+1.7347,0,000
1560100301.5925403,+1.3678,+001.39,+1.7349,0,000
1560100319.61259,+1.3678,+001.39,+1.7350,0,000
1560100337.6333632,+1.3678,+001.39,+1.7348,0,000
1560100355.6541388,+1.3678,+001.39,+1.7349,0,000
1560100373.675086,+1.3678,+001.39,+1.7350,0,000
1560100391.6958659,+1.3678,+001.39,+1.7351,0,000
1560100409.7168422,+1.3678,+001.39,+1.7349,0,000
1560100427.7378922,+1.3678,+001.39,+1.7350,0,000
1560100445.7587636,+1.3678,+001.39,+1.7351,0,000
1560100463.77971,+1.3679,+001.39,+1.7350,0,000
1560100481.8008087,+1.3679,+001.39,+1.7349,0,000
1560100499.8218417,+1.3679,+001.39,+1.7350,0,000
1560100517.8427281,+1.3679,+001.39,+1.7351,0,000
1560100535.863722,+1.3679,+001.39,+1.7350,0,000
1560100553.8848798,+1.3679,+001.39,+1.7351,0,000
1560100571.9034908,+1.3679,+001.39,+1.7350,0,000
1560100589.9237435,+1.3679,+001.39,+1.7351,0,000
1560100607.944411,+1.3680,+001.39,+1.7351,0,000
1560100625.9654768,+1.3680,+001.39,+1.7351,0,000
1560100643.9862256,+1.3680,+001.39,+1.7350,0,000
1560100662.0069716,+1.3680,+001.39,+1.7350,0,000
1560100680.0269077,+1.3680,+001.39,+1.7348,0,000
1560100698.0478177,+1.3680,+001.39,+1.7349,0,000
1560100716.0688634,+1.3680,+001.39,+1.7350,0,000
1560100734.088845,+1.3680,+001.39,+1.7350,0,000
1560100752.1083162,+1.3680,+001.39,+1.7351,0,000
1560100770.128957,+1.3680,+001.39,+1.7352,0,000
1560100788.148847,+1.3680,+001.39,+1.7350,0,000
1560100806.1683629,+1.3681,+001.39,+1.7350,0,000
1560100824.1893835,+1.3681,+001.39,+1.7352,0,000
1560100842.2090058,+1.3681,+001.39,+1.7350,0,000
1560100860.229905,+1.3681,+001.39,+1.7350,0,000
1560100878.2505617,+1.3681,+001.39,+1.7352,0,000
1560100896.2713141,+1.3681,+001.39,+1.7353,0,000
1560100914.2917273,+1.3681,+001.39,+1.7351,0,000
1560100932.3096092,+1.3681,+001.39,+1.7350,0,000
1560100950.3295794,+1.3681,+001.39,+1.7352,0,000
1560100968.3495915,+1.3682,+001.39,+1.7351,0,000
1560100986.3704164,+1.3682,+001.39,+1.7351,0,000
1560101004.391206,+1.3682,+001.39,+1.7349,0,000
1560101022.4117453,+1.3682,+001.39,+1.7350,0,000
1560101040.4326901,+1.3682,+001.39,+1.7349,0,000
1560101058.4529192,+1.3682,+001.39,+1.7351,0,000
1560101076.471754,+1.3682,+001.39,+1.7350,0,000
1560101094.4927986,+1.3682,+001.39,+1.7350,0,000
1560101112.5129707,+1.3682,+001.39,+1.7350,0,000
1560101130.534094,+1.3683,+001.39,+1.7349,0,000
1560101148.553689,+1.3683,+001.39,+1.7349,0,000
1560101166.5744863,+1.3683,+001.39,+1.7350,0,000
1560101184.59545,+1.3683,+001.39,+1.7350,0,000
1560101202.616392,+1.3683,+001.39,+1.7350,0,000
1560101220.637527,+1.3683,+001.39,+1.7349,0,000
1560101238.657605,+1.3683,+001.39,+1.7349,0,000
1560101256.6769884,+1.3684,+001.39,+1.7351,0,000
1560101274.6972933,+1.3684,+001.39,+1.7351,0,000
1560101292.7182932,+1.3684,+001.39,+1.7351,0,000
1560101310.7391958,+1.3684,+001.39,+1.7350,0,000
1560101328.7603526,+1.3684,+001.39,+1.7349,0,000
1560101346.7809744,+1.3684,+001.39,+1.7351,0,000
1560101364.8010411,+1.3684,+001.39,+1.7350,0,000
1560101382.8203542,+1.3684,+001.39,+1.7351,0,000
1560101400.8409326,+1.3684,+001.39,+1.7351,0,000
1560101418.861013,+1.3684,+001.39,+1.7351,0,000
1560101436.881811,+1.3684,+001.39,+1.7349,0,000
1560101454.9024155,+1.3684,+001.39,+1.7350,0,000
1560101472.9228952,+1.3685,+001.39,+1.7348,0,000
1560101490.9439316,+1.3685,+001.39,+1.7351,0,000
1560101508.964934,+1.3685,+001.39,+1.7350,0,000
1560101526.9858644,+1.3685,+001.39,+1.7350,0,000
1560101545.0051103,+1.3685,+001.39,+1.7352,0,000
1560101563.0255373,+1.3685,+001.39,+1.7351,0,000
1560101581.046526,+1.3685,+001.39,+1.7350,0,000
1560101599.064392,+1.3685,+001.39,+1.7351,0,000
1560101617.0849252,+1.3685,+001.39,+1.7351,0,000
1560101635.1048884,+1.3686,+001.39,+1.7350,0,000
1560101653.1230206,+1.3686,+001.39,+1.7351,0,000
1560101671.1416144,+1.3686,+001.39,+1.7351,0,000
1560101689.1597075,+1.3686,+001.39,+1.7351,0,000
1560101707.1803422,+1.3686,+001.39,+1.7352,0,000
1560101725.199713,+1.3686,+001.39,+1.7352,0,000
1560101743.2191153,+1.3686,+001.39,+1.7351,0,000
1560101761.240044,+1.3686,+001.39,+1.7352,0,000
1560101779.2609117,+1.3686,+001.39,+1.7352,0,000
1560101797.2819924,+1.3687,+001.39,+1.7350,0,000
1560101815.3015716,+1.3687,+001.39,+1.7351,0,000
1560101833.3225026,+1.3687,+001.39,+1.7350,0,000
1560101851.3414507,+1.3687,+001.39,+1.7351,0,000
1560101869.3603208,+1.3687,+001.39,+1.7350,0,000
1560101887.3808143,+1.3687,+001.39,+1.7350,0,000
1560101905.401474,+1.3687,+001.39,+1.7349,0,000
1560101923.4225132,+1.3687,+001.39,+1.7349,0,000
1560101941.44313,+1.3687,+001.39,+1.7351,0,000
1560101959.4631572,+1.3688,+001.39,+1.7351,0,000
1560101977.4835544,+1.3688,+001.39,+1.7350,0,000
1560101995.5044093,+1.3688,+001.39,+1.7351,0,000
1560102013.5254447,+1.3688,+001.39,+1.7351,0,000
1560102031.545568,+1.3688,+001.39,+1.7351,0,000
1560102049.5643246,+1.3688,+001.39,+1.7353,0,000
1560102067.5854247,+1.3688,+001.39,+1.7350,0,000
1560102085.6062627,+1.3688,+001.39,+1.7350,0,000
1560102103.6270502,+1.3688,+001.39,+1.7349,0,000
1560102121.6477036,+1.3689,+001.39,+1.7348,0,000
1560102139.6681964,+1.3689,+001.39,+1.7349,0,000
1560102157.6889665,+1.3689,+001.39,+1.7350,0,000
1560102175.7098835,+1.3689,+001.39,+1.7350,0,000
1560102193.7307417,+1.3689,+001.39,+1.7350,0,000
1560102211.7516568,+1.3689,+001.39,+1.7350,0,000
1560102229.771667,+1.3689,+001.39,+1.7350,0,000
1560102247.7925692,+1.3689,+001.39,+1.7350,0,000
1560102265.813238,+1.3689,+001.39,+1.7351,0,000
1560102283.8338985,+1.3689,+001.39,+1.7351,0,000
1560102301.8547297,+1.3689,+001.39,+1.7350,0,000
1560102319.8754845,+1.3690,+001.39,+1.7350,0,000
1560102337.8957148,+1.3690,+001.39,+1.7351,0,000
1560102355.9164088,+1.3690,+001.39,+1.7349,0,000
1560102373.9361854,+1.3690,+001.39,+1.7349,0,000
1560102391.9571288,+1.3690,+001.39,+1.7350,0,000
1560102409.9775934,+1.3690,+001.39,+1.7351,0,000
1560102427.9975731,+1.3690,+001.39,+1.7350,0,000
1560102446.01862,+1.3690,+001.39,+1.7350,0,000
1560102464.0396338,+1.3690,+001.39,+1.7351,0,000
1560102482.0603251,+1.3690,+001.39,+1.7351,0,000
1560102500.0814216,+1.3690,+001.39,+1.7351,0,000
1560102518.0997248,+1.3691,+001.39,+1.7351,0,000
1560102536.1184757,+1.3691,+001.39,+1.7350,0,000
1560102554.1373618,+1.3691,+001.39,+1.7350,0,000
1560102572.1583033,+1.3691,+001.39,+1.7350,0,000
1560102590.1793594,+1.3691,+001.39,+1.7352,0,000
1560102608.200346,+1.3691,+001.39,+1.7350,0,000
1560102626.220355,+1.3691,+001.39,+1.7348,0,000
1560102644.2409542,+1.3692,+001.39,+1.7350,0,000
1560102662.261016,+1.3692,+001.39,+1.7350,0,000
1560102680.2809398,+1.3692,+001.39,+1.7349,0,000
1560102698.301868,+1.3692,+001.39,+1.7352,0,000
1560102716.3208573,+1.3692,+001.39,+1.7352,0,000
1560102734.3418996,+1.3692,+001.39,+1.7352,0,000
1560102752.3629737,+1.3692,+001.39,+1.7352,0,000
1560102770.383192,+1.3692,+001.39,+1.7350,0,000
1560102788.4042182,+1.3692,+001.39,+1.7350,0,000
1560102806.4252167,+1.3692,+001.39,+1.7352,0,000
1560102824.4462686,+1.3692,+001.39,+1.7353,0,000
1560102842.4673452,+1.3693,+001.39,+1.7352,0,000
1560102860.488258,+1.3693,+001.39,+1.7352,0,000
1560102878.5089927,+1.3693,+001.39,+1.7351,0,000
1560102896.5297227,+1.3693,+001.39,+1.7351,0,000
1560102914.5506473,+1.3693,+001.39,+1.7352,0,000
1560102932.571782,+1.3693,+001.39,+1.7352,0,000
1560102950.5926993,+1.3693,+001.39,+1.7354,0,000
1560102968.613754,+1.3693,+001.39,+1.7352,0,000
1560102986.6347516,+1.3694,+001.39,+1.7351,0,000
1560103004.6557095,+1.3694,+001.39,+1.7351,0,000
1560103022.6756096,+1.3694,+001.39,+1.7352,0,000
1560103040.6965604,+1.3694,+001.39,+1.7352,0,000
1560103058.7173848,+1.3694,+001.39,+1.7352,0,000
1560103076.738473,+1.3694,+001.39,+1.7351,0,000
1560103094.759645,+1.3694,+001.39,+1.7351,0,000
1560103112.7805657,+1.3694,+001.39,+1.7351,0,000
1560103130.8015394,+1.3695,+001.39,+1.7353,0,000
1560103148.822423,+1.3695,+001.39,+1.7352,0,000
1560103166.8431437,+1.3695,+001.39,+1.7350,0,000
1560103184.8640676,+1.3695,+001.39,+1.7353,0,000
1560103202.8850331,+1.3695,+001.39,+1.7352,0,000
1560103220.9059482,+1.3695,+001.39,+1.7351,0,000
1560103238.9249668,+1.3695,+001.39,+1.7351,0,000
1560103256.9455276,+1.3695,+001.39,+1.7352,0,000
1560103274.966558,+1.3695,+001.39,+1.7352,0,000
1560103292.9876664,+1.3695,+001.39,+1.7352,0,000
1560103311.0083008,+1.3695,+001.39,+1.7351,0,000
1560103329.029041,+1.3695,+001.39,+1.7351,0,000
1560103347.0499942,+1.3695,+001.39,+1.7352,0,000
1560103365.0710604,+1.3696,+001.39,+1.7351,0,000
1560103383.0920765,+1.3696,+001.39,+1.7352,0,000
1560103401.1128166,+1.3696,+001.39,+1.7350,0,000
1560103419.1330178,+1.3696,+001.39,+1.7350,0,000
1560103437.1530201,+1.3696,+001.39,+1.7349,0,000
1560103455.1738076,+1.3696,+001.39,+1.7350,0,000
1560103473.1945906,+1.3696,+001.39,+1.7351,0,000
1560103491.2156672,+1.3696,+001.39,+1.7351,0,000
1560103509.2364001,+1.3696,+001.39,+1.7352,0,000
1560103527.2568924,+1.3696,+001.39,+1.7352,0,000
1560103545.278005,+1.3696,+001.39,+1.7352,0,000
1560103563.2988486,+1.3697,+001.39,+1.7351,0,000
1560103581.3197343,+1.3697,+001.39,+1.7350,0,000
1560103599.339668,+1.3697,+001.39,+1.7350,0,000
1560103617.3606787,+1.3697,+001.39,+1.7350,0,000
1560103635.3816266,+1.3697,+001.39,+1.7352,0,000
1560103653.4023955,+1.3697,+001.39,+1.7352,0,000
1560103671.4225757,+1.3697,+001.39,+1.7352,0,000
1560103689.442946,+1.3697,+001.39,+1.7353,0,000
1560103707.4639134,+1.3697,+001.39,+1.7352,0,000
1560103725.4848378,+1.3697,+001.39,+1.7352,0,000
1560103743.5059314,+1.3697,+001.39,+1.7351,0,000
1560103761.5269518,+1.3697,+001.39,+1.7352,0,000
1560103779.5472074,+1.3698,+001.39,+1.7351,0,000
1560103797.5681245,+1.3698,+001.39,+1.7351,0,000
1560103815.5888512,+1.3698,+001.39,+1.7352,0,000
1560103833.6099396,+1.3698,+001.39,+1.7351,0,000
1560103851.6309407,+1.3698,+001.39,+1.7352,0,000
1560103869.6519268,+1.3698,+001.39,+1.7350,0,000
1560103887.6729667,+1.3698,+001.39,+1.7352,0,000
1560103905.693979,+1.3698,+001.39,+1.7352,0,000
1560103923.715018,+1.3698,+001.39,+1.7352,0,000
1560103941.7360597,+1.3698,+001.39,+1.7352,0,000
1560103959.7569082,+1.3698,+001.39,+1.7352,0,000
1560103977.7779129,+1.3698,+001.39,+1.7353,0,000
1560103995.798851,+1.3699,+001.39,+1.7352,0,000
1560104013.819752,+1.3699,+001.39,+1.7351,0,000
1560104031.8404078,+1.3699,+001.39,+1.7352,0,000
1560104049.861323,+1.3699,+001.39,+1.7350,0,000
1560104067.8822145,+1.3699,+001.39,+1.7351,0,000
1560104085.9014485,+1.3699,+001.39,+1.7352,0,000
1560104103.9224522,+1.3699,+001.39,+1.7351,0,000
1560104121.9434338,+1.3699,+001.39,+1.7351,0,000
1560104139.9634557,+1.3700,+001.39,+1.7352,0,000
1560104157.9842474,+1.3700,+001.39,+1.7351,0,000
1560104176.0049994,+1.3700,+001.39,+1.7351,0,000
1560104194.026048,+1.3700,+001.39,+1.7353,0,000
1560104212.047123,+1.3700,+001.39,+1.7353,0,000
1560104230.0674722,+1.3700,+001.39,+1.7353,0,000
1560104248.0884645,+1.3700,+001.39,+1.7354,0,000
1560104266.109494,+1.3700,+001.39,+1.7353,0,000
1560104284.1296465,+1.3700,+001.39,+1.7353,0,000
1560104302.1495557,+1.3700,+001.39,+1.7352,0,000
1560104320.170362,+1.3701,+001.39,+1.7352,0,000
1560104338.1905339,+1.3701,+001.39,+1.7352,0,000
1560104356.2114868,+1.3701,+001.39,+1.7353,0,000
1560104374.2317607,+1.3701,+001.39,+1.7353,0,000
1560104392.2527895,+1.3701,+001.39,+1.7351,0,000
1560104410.2728057,+1.3701,+001.39,+1.7351,0,000
1560104428.2935193,+1.3701,+001.39,+1.7352,0,000
1560104446.3144858,+1.3701,+001.39,+1.7353,0,000
1560104464.335556,+1.3701,+001.39,+1.7352,0,000
1560104482.3565836,+1.3701,+001.39,+1.7352,0,000
1560104500.3775344,+1.3701,+001.39,+1.7353,0,000
1560104518.3985236,+1.3702,+001.39,+1.7353,0,000
1560104536.4193947,+1.3702,+001.39,+1.7353,0,000
1560104554.439761,+1.3702,+001.39,+1.7352,0,000
1560104572.4609532,+1.3702,+001.39,+1.7354,0,000
1560104590.481631,+1.3702,+001.39,+1.7352,0,000
1560104608.50256,+1.3702,+001.39,+1.7351,0,000
1560104626.5236661,+1.3702,+001.39,+1.7352,0,000
1560104644.54479,+1.3702,+001.39,+1.7353,0,000
1560104662.5658622,+1.3702,+001.39,+1.7352,0,000
1560104680.5867455,+1.3702,+001.39,+1.7353,0,000
1560104698.6077833,+1.3703,+001.39,+1.7353,0,000
1560104716.6286783,+1.3703,+001.39,+1.7353,0,000
1560104734.649787,+1.3703,+001.39,+1.7354,0,000
1560104752.6708748,+1.3703,+001.39,+1.7353,0,000
1560104770.6918323,+1.3703,+001.39,+1.7352,0,000
1560104788.7129788,+1.3703,+001.39,+1.7354,0,000
1560104806.7340543,+1.3703,+001.39,+1.7353,0,000
1560104824.7550144,+1.3703,+001.39,+1.7353,0,000
1560104842.7760625,+1.3703,+001.39,+1.7353,0,000
1560104860.7968092,+1.3704,+001.39,+1.7353,0,000
1560104878.8177242,+1.3704,+001.39,+1.7354,0,000
1560104896.8384042,+1.3704,+001.39,+1.7354,0,000
1560104914.8592348,+1.3704,+001.39,+1.7354,0,000
1560104932.8803022,+1.3704,+001.39,+1.7352,0,000
